bill_id,date,chamber,sequence,action
1891944,2024-11-13,Senate,2,Filed
1891946,2024-11-13,House,1,Filed
1891947,2024-11-13,House,1,Filed
1891948,2024-11-13,House,1,Filed
1891950,2024-11-13,House,1,Filed
1891951,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891951,2024-11-13,Senate,2,Filed
1891953,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891953,2024-11-13,Senate,2,Filed
1891955,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891955,2024-11-13,Senate,2,Filed
1891957,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891957,2024-11-13,Senate,2,Filed
1891959,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891959,2024-11-13,Senate,2,Filed
1891961,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891961,2024-11-13,Senate,2,Filed
1891962,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891962,2024-11-13,Senate,2,Filed
1891964,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891964,2024-11-13,Senate,2,Filed
1891966,2024-11-13,Senate,1,"Received by the Secretary of the Senate"
1891966,2024-11-13,Senate,2,Filed
1891967,2024-11-13,House,1,Filed
1891997,2024-11-14,House,1,Filed
1892001,2024-11-14,House,1,Filed
1892005,2024-11-14,House,1,Filed
1892010,2024-11-14,House,1,Filed
1892015,2024-11-14,Senate,1,"Received by the Secretary of the Senate"
1892015,2024-11-14,Senate,2,Filed
1892020,2024-11-14,House,1,Filed
1892024,2024-11-14,House,1,Filed
1892029,2024-11-14,House,1,Filed
1892034,2024-11-14,House,1,Filed
1892039,2024-11-14,House,1,Filed
1892043,2024-11-14,House,1,Filed
1892052,2024-11-14,House,1,Filed
1892054,2024-11-14,House,1,Filed
1892056,2024-11-14,Senate,1,"Received by the Secretary of the Senate"
1892056,2024-11-14,Senate,2,Filed
1892058,2024-11-14,Senate,1,"Received by the Secretary of the Senate"
1892058,2024-11-14,Senate,2,Filed
1892062,2024-11-14,Senate,1,"Received by the Secretary of the Senate"
1892062,2024-11-14,Senate,2,Filed
1892064,2024-11-14,Senate,1,"Received by the Secretary of the Senate"
1892064,2024-11-14,Senate,2,Filed
1892066,2024-11-14,Senate,1,"Received by the Secretary of the Senate"
1892066,2024-11-14,Senate,2,Filed
1892068,2024-11-14,House,1,Filed
1892070,2024-11-14,House,1,Filed
1892072,2024-11-14,House,1,Filed
1892074,2024-11-14,House,1,Filed
1892077,2024-11-14,House,1,Filed
1892079,2024-11-14,House,1,Filed
1892084,2024-11-14,House,1,Filed
1892086,2024-11-14,House,1,Filed
1892089,2024-11-14,House,1,Filed
1892090,2024-11-14,House,1,Filed
1892092,2024-11-14,House,1,Filed
1892094,2024-11-14,Senate,1,"Received by the Secretary of the Senate"
1892094,2024-11-14,Senate,2,Filed
1892097,2024-11-14,Senate,1,"Received by the Secretary of the Senate"
1892097,2024-11-14,Senate,2,Filed
1892099,2024-11-14,House,1,Filed
1892101,2024-11-14,House,1,Filed
1892104,2024-11-14,House,1,Filed
1892106,2024-11-14,House,1,Filed
1892108,2024-11-14,House,1,Filed
1892116,2024-11-14,Senate,1,"Received by the Secretary of the Senate"
1892116,2024-11-14,Senate,2,Filed
1892122,2024-11-14,House,1,Filed
1892127,2024-11-14,House,1,Filed
1892132,2024-11-14,House,1,Filed
1892138,2024-11-14,House,1,Filed
1892142,2024-11-14,House,1,Filed
1892147,2024-11-14,House,1,Filed
1892154,2024-11-14,House,1,Filed
1892158,2024-11-14,House,1,Filed
1892163,2024-11-14,House,1,Filed
1892168,2024-11-14,House,1,Filed
1892175,2024-11-15,House,1,Filed
1892178,2024-11-15,House,1,Filed
1892182,2024-11-15,House,1,Filed
1892186,2024-11-15,House,1,Filed
1892190,2024-11-15,House,1,Filed
1892194,2024-11-15,House,1,Filed
1892199,2024-11-15,House,1,Filed
1892203,2024-11-15,House,1,Filed
1892207,2024-11-15,House,1,Filed
1892212,2024-11-15,House,1,Filed
1892216,2024-11-15,House,1,Filed
1892219,2024-11-15,Senate,1,"Received by the Secretary of the Senate"
1892219,2024-11-15,Senate,2,Filed
1892222,2024-11-15,House,1,Filed
1892224,2024-11-15,Senate,1,"Received by the Secretary of the Senate"
1892224,2024-11-15,Senate,2,Filed
1892227,2024-11-15,Senate,1,"Received by the Secretary of the Senate"
1892227,2024-11-15,Senate,2,Filed
1892228,2024-11-15,Senate,1,"Received by the Secretary of the Senate"
1892228,2024-11-15,Senate,2,Filed
1892230,2024-11-15,Senate,1,"Received by the Secretary of the Senate"
1892230,2024-11-15,Senate,2,Filed
1892232,2024-11-15,Senate,1,"Received by the Secretary of the Senate"
1892232,2024-11-15,Senate,2,Filed
1892234,2024-11-15,House,1,Filed
1892235,2024-11-15,House,1,Filed
1892237,2024-11-15,House,1,Filed
1892239,2024-11-15,Senate,1,"Received by the Secretary of the Senate"
1892239,2024-11-15,Senate,2,Filed
1892240,2024-11-15,Senate,1,"Received by the Secretary of the Senate"
1892240,2024-11-15,Senate,2,Filed
1892242,2024-11-15,House,1,Filed
1892244,2024-11-15,House,1,Filed
1892245,2024-11-15,Senate,1,"Received by the Secretary of the Senate"
1892245,2024-11-15,Senate,2,Filed
1892247,2024-11-15,House,1,Filed
1892249,2024-11-15,House,1,Filed
1892251,2024-11-15,Senate,1,"Received by the Secretary of the Senate"
1892251,2024-11-15,Senate,2,Filed
1892252,2024-11-15,Senate,1,"Received by the Secretary of the Senate"
1892252,2024-11-15,Senate,2,Filed
1892253,2024-11-15,House,1,Filed
1892254,2024-11-15,Senate,1,"Received by the Secretary of the Senate"
1892254,2024-11-15,Senate,2,Filed
1892255,2024-11-15,House,1,Filed
1892256,2024-11-15,House,1,Filed
1892257,2024-11-15,House,1,Filed
1892258,2024-11-15,Senate,1,"Received by the Secretary of the Senate"
1892258,2024-11-15,Senate,2,Filed
1892259,2024-11-15,House,1,Filed
1892261,2024-11-15,Senate,1,"Received by the Secretary of the Senate"
1892261,2024-11-15,Senate,2,Filed
1892262,2024-11-15,House,1,Filed
1892263,2024-11-15,House,1,Filed
1892264,2024-11-15,House,1,Filed
1892265,2024-11-15,House,1,Filed
1892294,2024-11-18,House,1,Filed
1892295,2024-11-18,House,1,Filed
1892296,2024-11-18,House,1,Filed
1892297,2024-11-18,House,1,Filed
1892298,2024-11-18,House,1,Filed
1892299,2024-11-18,House,1,Filed
1892300,2024-11-18,House,1,Filed
1892301,2024-11-18,Senate,1,"Received by the Secretary of the Senate"
1892301,2024-11-18,Senate,2,Filed
1892302,2024-11-18,House,1,Filed
1892303,2024-11-18,House,1,Filed
1892304,2024-11-18,House,1,Filed
1892305,2024-11-18,House,1,Filed
1892306,2024-11-18,House,1,Filed
1892307,2024-11-18,House,1,Filed
1892308,2024-11-18,House,1,Filed
1892309,2024-11-18,House,1,Filed
1892310,2024-11-18,House,1,Filed
1892311,2024-11-18,House,1,Filed
1892312,2024-11-18,House,1,Filed
1892313,2024-11-18,House,1,Filed
1892314,2024-11-18,House,1,Filed
1892315,2024-11-18,House,1,Filed
1892316,2024-11-18,House,1,Filed
1892317,2024-11-18,House,1,Filed
1892318,2024-11-18,House,1,Filed
1892319,2024-11-18,House,1,Filed
1892321,2024-11-18,House,1,Filed
1892329,2024-11-18,House,1,Filed
1892336,2024-11-18,House,1,Filed
1892342,2024-11-18,House,1,Filed
1892348,2024-11-18,House,1,Filed
1892358,2024-11-18,House,1,Filed
1892366,2024-11-18,House,1,Filed
1892372,2024-11-18,Senate,1,"Received by the Secretary of the Senate"
1892372,2024-11-18,Senate,2,Filed
1892377,2024-11-18,House,1,Filed
1892395,2024-11-19,House,1,Filed
1892410,2024-11-19,House,1,Filed
1892423,2024-11-19,Senate,1,"Received by the Secretary of the Senate"
1892423,2024-11-19,Senate,2,Filed
1892427,2024-11-19,House,1,Filed
1892428,2024-11-19,House,1,Filed
1892431,2024-11-19,Senate,1,"Received by the Secretary of the Senate"
1892431,2024-11-19,Senate,2,Filed
1892432,2024-11-19,House,1,Filed
1892433,2024-11-19,House,1,Filed
1892434,2024-11-19,Senate,1,"Received by the Secretary of the Senate"
1892434,2024-11-19,Senate,2,Filed
1892438,2024-11-19,House,1,Filed
1892439,2024-11-19,House,1,Filed
1892440,2024-11-19,House,1,Filed
1892443,2024-11-19,House,1,Filed
1892444,2024-11-19,House,1,Filed
1892445,2024-11-19,Senate,1,"Received by the Secretary of the Senate"
1892445,2024-11-19,Senate,2,Filed
1892450,2024-11-19,House,1,Filed
1892451,2024-11-19,House,1,Filed
1892452,2024-11-19,House,1,Filed
1892455,2024-11-19,House,1,Filed
1892456,2024-11-19,House,1,Filed
1892457,2024-11-19,House,1,Filed
1892461,2024-11-19,House,1,Filed
1892462,2024-11-19,House,1,Filed
1892463,2024-11-19,House,1,Filed
1892466,2024-11-19,House,1,Filed
1892467,2024-11-19,House,1,Filed
1892468,2024-11-19,House,1,Filed
1892469,2024-11-19,House,1,Filed
1892472,2024-11-19,Senate,1,"Received by the Secretary of the Senate"
1892472,2024-11-19,Senate,2,Filed
1892476,2024-11-19,Senate,1,"Received by the Secretary of the Senate"
1892476,2024-11-19,Senate,2,Filed
1892480,2024-11-19,House,1,Filed
1892482,2024-11-19,Senate,1,"Received by the Secretary of the Senate"
1892482,2024-11-19,Senate,2,Filed
1892487,2024-11-19,Senate,1,"Received by the Secretary of the Senate"
1892487,2024-11-19,Senate,2,Filed
1892492,2024-11-19,Senate,1,"Received by the Secretary of the Senate"
1892492,2024-11-19,Senate,2,Filed
1892501,2024-11-20,House,1,Filed
1892513,2024-11-20,House,1,Filed
1892527,2024-11-20,House,1,Filed
1892546,2024-11-20,House,1,Filed
1892549,2024-11-20,Senate,1,"Received by the Secretary of the Senate"
1892549,2024-11-20,Senate,2,Filed
1892555,2024-11-20,House,1,Filed
1892561,2024-11-20,Senate,1,"Received by the Secretary of the Senate"
1892561,2024-11-20,Senate,2,Filed
1892566,2024-11-20,House,1,Filed
1892571,2024-11-20,Senate,1,"Received by the Secretary of the Senate"
1892571,2024-11-20,Senate,2,Filed
1892579,2024-11-20,Senate,1,"Received by the Secretary of the Senate"
1892579,2024-11-20,Senate,2,Filed
1892586,2024-11-20,House,1,Filed
1892591,2024-11-20,House,1,Filed
1892598,2024-11-20,House,1,Filed
1892603,2024-11-20,House,1,Filed
1892609,2024-11-20,Senate,1,"Received by the Secretary of the Senate"
1892609,2024-11-20,Senate,2,Filed
1892615,2024-11-20,House,1,Filed
1892621,2024-11-20,House,1,Filed
1892629,2024-11-20,House,1,Filed
1892639,2024-11-20,House,1,Filed
1892649,2024-11-20,House,1,Filed
1892660,2024-11-20,House,1,Filed
1892671,2024-11-20,House,1,Filed
1892681,2024-11-20,House,1,Filed
1892703,2024-11-21,House,1,Filed
1892710,2024-11-21,House,1,Filed
1892719,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892719,2024-11-21,Senate,2,Filed
1892726,2024-11-21,House,1,Filed
1892734,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892734,2024-11-21,Senate,2,Filed
1892743,2024-11-21,House,1,Filed
1892746,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892746,2024-11-21,Senate,2,Filed
1892748,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892748,2024-11-21,Senate,2,Filed
1892750,2024-11-21,House,1,Filed
1892751,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892751,2024-11-21,Senate,2,Filed
1892755,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892755,2024-11-21,Senate,2,Filed
1892757,2024-11-21,House,1,Filed
1892760,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892760,2024-11-21,Senate,2,Filed
1892761,2024-11-21,House,1,Filed
1892763,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892763,2024-11-21,Senate,2,Filed
1892767,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892767,2024-11-21,Senate,2,Filed
1892769,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892769,2024-11-21,Senate,2,Filed
1892771,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892771,2024-11-21,Senate,2,Filed
1892773,2024-11-21,House,1,Filed
1892775,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892775,2024-11-21,Senate,2,Filed
1892777,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892777,2024-11-21,Senate,2,Filed
1892779,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892779,2024-11-21,Senate,2,Filed
1892781,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892781,2024-11-21,Senate,2,Filed
1892784,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892784,2024-11-21,Senate,2,Filed
1892786,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892786,2024-11-21,Senate,2,Filed
1892787,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892787,2024-11-21,Senate,2,Filed
1892791,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892791,2024-11-21,Senate,2,Filed
1892793,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892793,2024-11-21,Senate,2,Filed
1892796,2024-11-21,House,1,Filed
1892797,2024-11-21,House,1,Filed
1892799,2024-11-21,House,1,Filed
1892803,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892803,2024-11-21,Senate,2,Filed
1892805,2024-11-21,House,1,Filed
1892807,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892807,2024-11-21,Senate,2,Filed
1892809,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892809,2024-11-21,Senate,2,Filed
1892811,2024-11-21,House,1,Filed
1892813,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892813,2024-11-21,Senate,2,Filed
1892818,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892818,2024-11-21,Senate,2,Filed
1892819,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
1892819,2024-11-21,Senate,2,Filed
1892820,2024-11-21,Senate,1,"Received by the Secretary of the Senate"
